counter,timestamp,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,crc
2494,70,45357,45352,45369,45362,45359,45357,56,52,46353
2495,70,45355,45351,45368,45362,45358,45356,56,51,25599
2496,69,45354,45350,45369,45362,45359,45357,55,51,8787
2497,70,45355,45351,45367,45361,45358,45358,56,51,58960
2498,70,45355,45352,45368,45362,45358,45358,56,51,3423
2499,75,45356,45352,45368,45363,45359,45356,56,51,24060
2500,70,45355,45351,45369,45362,45358,45356,55,52,47206
2501,70,45355,45351,45369,45362,45357,45357,56,51,52603
2502,69,45355,45351,45367,45363,45357,45358,56,51,8291
2503,70,45354,45352,45369,45361,45358,45357,56,52,4798
2504,70,45355,45352,45367,45362,45358,45357,56,52,39447
2505,69,45355,45351,45368,45363,45357,45357,56,52,63236
2506,70,45354,45351,45368,45362,45358,45358,56,50,59511
2507,70,45354,45350,45368,45362,45359,45357,57,51,12267
2508,70,45355,45351,45368,45362,45359,45357,57,50,50365
2509,69,45354,45352,45368,45362,45358,45357,56,52,28073
2510,70,45355,45351,45368,45362,45359,45358,57,52,15623
2511,70,45356,45350,45368,45362,45359,45356,56,52,17688
2512,69,45355,45351,45369,45362,45358,45357,56,52,3743
2513,76,45357,45351,45370,45363,45357,45357,56,52,30088
2514,70,45354,45350,45367,45363,45358,45357,56,51,9241
2515,70,45355,45351,45367,45362,45358,45358,56,51,5844
2516,69,45354,45351,45369,45362,45359,45358,57,52,18668
2517,70,45355,45351,45369,45362,45358,45357,56,51,19958
2518,70,45355,45352,45370,45361,45357,45357,56,51,41897
2519,70,45355,45351,45369,45362,45358,45357,56,50,46926
2520,69,45355,45352,45369,45362,45359,45356,55,52,58036
2521,70,45355,45350,45368,45362,45357,45357,56,52,21980
2522,70,45355,45352,45369,45363,45358,45356,56,52,42714
2523,69,45355,45352,45368,45361,45359,45357,56,52,5215
2524,70,45354,45351,45368,45361,45358,45357,56,51,28288
2525,70,45355,45352,45368,45362,45359,45357,56,51,42786
2526,70,45355,45351,45369,45362,45359,45357,57,49,2100
2527,75,45354,45351,45368,45362,45358,45356,55,50,55226
2528,70,45355,45351,45369,45363,45358,45357,55,51,8927
2529,69,45356,45351,45369,45362,45358,45357,56,51,26582
2530,70,45356,45352,45368,45362,45358,45357,56,53,51079
2531,70,45355,45352,45368,45362,45357,45358,57,52,10968
2532,70,45354,45351,45368,45362,45358,45358,57,51,47810
2533,69,45354,45352,45369,45362,45359,45357,56,52,58347
2534,70,45355,45352,45368,45362,45358,45357,55,51,38071
2535,70,45354,45351,45369,45362,45358,45357,56,51,18906
2536,69,45356,45351,45367,45362,45357,45357,56,52,60103
2537,70,45356,45351,45370,45362,45358,45356,56,51,27504
2538,70,45355,45350,45368,45362,45358,45357,57,51,36143
2539,70,45356,45351,45369,45362,45357,45358,56,51,62092
2540,69,45356,45350,45368,45361,45358,45358,56,52,49937
2541,70,45356,45351,45367,45362,45358,45358,55,51,39917
2542,76,45355,45351,45368,45361,45358,45357,56,52,61750
2543,70,45354,45350,45369,45361,45357,45357,55,51,27790
2544,69,45354,45351,45369,45362,45358,45357,57,52,2502
2545,70,45354,45352,45369,45362,45359,45357,56,51,40978
2546,70,45355,45352,45369,45362,45358,45357,57,51,65527
2547,69,45355,45352,45368,45362,45357,45358,55,52,25683
2548,70,45355,45351,45367,45362,45357,45357,56,52,16793
2549,70,45355,45351,45368,45362,45358,45357,57,51,6547
2550,70,45355,45351,45368,45363,45357,45358,56,52,51557
2551,69,45355,45350,45369,45362,45358,45357,55,52,39571
2552,70,45355,45351,45369,45362,45357,45358,56,52,39653
2553,70,45355,45351,45368,45362,45358,45357,55,51,52740
2554,69,45355,45350,45368,45362,45358,45357,56,52,59301
2555,70,45355,45352,45368,45362,45358,45356,55,50,60082
2556,76,45355,45351,45370,45362,45358,45356,55,51,13131
2557,70,45355,45351,45369,45363,45357,45356,56,52,64922
2558,69,45356,45352,45367,45362,45357,45357,55,50,31694
2559,70,45355,45350,45369,45363,45359,45358,56,51,23969
2560,70,45355,45352,45369,45362,45357,45357,57,53,600
2561,70,45356,45351,45368,45362,45360,45357,55,51,46196
2562,69,45355,45350,45368,45362,45358,45357,56,51,7957
2563,70,45354,45351,45369,45362,45357,45356,56,51,61297
2564,70,45355,45352,45368,45361,45358,45357,56,51,21093
2565,69,45356,45352,45368,45362,45359,45357,56,51,1295
2566,70,45355,45350,45368,45361,45359,45356,57,51,5906
2567,70,45355,45351,45368,45362,45359,45356,56,51,45246
2568,70,45355,45351,45369,45362,45358,45357,56,52,40688
2569,69,45355,45352,45368,45361,45358,45357,56,52,64491
2570,75,45354,45351,45369,45362,45358,45358,55,51,28580
2571,70,45355,45352,45368,45363,45359,45358,55,52,33653
2572,70,45355,45351,45368,45362,45357,45356,55,52,22589
2573,70,45355,45352,45370,45362,45358,45356,57,51,51414
2574,69,45354,45351,45368,45362,45358,45357,57,52,48450
2575,70,45355,45351,45367,45362,45358,45357,56,52,25487
2576,70,45354,45351,45368,45362,45358,45357,56,52,45798
2577,69,45355,45351,45369,45362,45358,45356,56,52,38594
2578,70,45355,45350,45369,45363,45357,45357,56,51,43632
2579,70,45355,45352,45369,45362,45358,45358,56,51,4659
2580,70,45355,45351,45369,45363,45358,45357,56,50,20986
2581,69,45355,45351,45368,45364,45358,45357,55,51,27309
2582,70,45355,45349,45368,45362,45358,45357,56,52,24559
2583,70,45355,45352,45369,45363,45358,45356,56,52,53267
2584,76,45355,45351,45368,45361,45358,45357,55,51,18601
2585,69,45355,45350,45368,45362,45358,45358,56,51,44251
2586,70,45354,45352,45368,45363,45359,45358,56,51,14117
2587,70,45355,45351,45369,45361,45358,45357,56,51,52011
2588,69,45356,45351,45369,45362,45358,45356,56,51,15946
2589,70,45354,45352,45368,45361,45357,45357,56,52,3473
2590,70,45356,45351,45368,45363,45358,45357,57,50,56346
2591,70,45355,45351,45368,45362,45359,45356,56,51,53140
2592,69,45355,45351,45368,45362,45358,45357,57,52,4918
2593,70,45355,45351,45368,45362,45358,45356,55,51,48174
2594,70,45355,45351,45369,45362,45358,45357,55,51,20790
2595,69,45355,45352,45369,45362,45359,45357,57,52,60641
2596,70,45354,45351,45369,45362,45358,45357,57,52,42556
2597,70,45355,45351,45368,45362,45359,45358,55,51,18332
2598,70,45354,45351,45369,45362,45357,45357,56,52,9668
2599,75,45354,45351,45367,45361,45359,45357,56,52,44332
2600,70,45354,45351,45369,45362,45358,45356,57,52,18600
2601,70,45355,45351,45369,45362,45358,45356,56,50,4406
2602,70,45355,45351,45369,45362,45358,45357,56,51,45010
2603,69,45354,45352,45368,45363,45358,45358,56,51,41897
2604,70,45356,45350,45368,45362,45359,45358,55,52,64358
2605,70,45354,45352,45368,45362,45359,45357,55,52,12727
2606,69,45355,45352,45367,45361,45358,45358,57,51,20979
2607,70,45354,45351,45368,45363,45358,45358,58,52,49811
2608,70,45355,45351,45369,45362,45359,45357,56,51,30336
2609,70,45355,45352,45370,45362,45358,45357,56,51,9239
2610,69,45356,45351,45368,45363,45358,45357,57,52,6993
2611,70,45355,45352,45369,45362,45358,45357,56,51,19114
2612,70,45355,45351,45368,45363,45357,45358,56,52,32733
2613,75,45355,45351,45368,45362,45358,45358,56,51,5822
2614,70,45354,45352,45370,45363,45359,45357,56,52,42962
2615,69,45355,45352,45368,45362,45359,45358,57,52,23715
2616,70,45354,45350,45369,45363,45358,45357,55,51,53301
2617,70,45354,45351,45369,45363,45358,45357,56,51,36971
2618,69,45355,45351,45368,45363,45357,45357,55,51,3764
2619,70,45355,45351,45368,45363,45358,45358,56,51,39662
2620,70,45355,45352,45368,45363,45358,45357,56,52,48245
2621,70,45355,45352,45369,45362,45358,45356,56,51,52871
2622,69,45355,45352,45368,45361,45358,45358,57,51,53290
2623,70,45355,45352,45369,45361,45358,45357,55,52,24270
2624,70,45356,45350,45368,45362,45358,45358,56,53,12443
2625,69,45355,45350,45368,45361,45359,45357,56,52,50416
2626,70,45355,45352,45368,45362,45358,45358,58,51,48749
2627,76,45355,45351,45369,45363,45358,45358,57,51,52491
2628,70,45355,45352,45369,45363,45359,45356,56,51,37323
2629,69,45355,45351,45368,45363,45358,45357,56,52,55010
2630,70,45355,45352,45369,45361,45358,45357,57,51,53266
2631,70,45355,45351,45368,45362,45358,45356,56,52,39759
2632,70,45355,45352,45368,45362,45359,45358,57,53,5873
2633,69,45357,45351,45368,45363,45358,45358,55,50,52468
2634,70,45354,45351,45368,45363,45358,45357,56,52,46358
2635,70,45356,45351,45369,45362,45358,45357,56,52,33892
2636,69,45355,45352,45369,45361,45358,45357,56,52,44811
2637,70,45354,45352,45369,45363,45359,45356,56,53,57011
2638,70,45355,45351,45369,45363,45358,45358,56,52,88
2639,70,45356,45351,45368,45362,45358,45357,56,52,37611
2640,69,45355,45352,45368,45362,45358,45357,56,52,51550
2641,76,45355,45351,45369,45362,45358,45357,56,51,14383
2642,70,45355,45351,45368,45362,45357,45358,57,51,30191
2643,70,45355,45352,45367,45362,45358,45358,55,52,14057
2644,69,45354,45351,45369,45362,45358,45356,56,51,41244
2645,70,45355,45351,45369,45362,45358,45357,56,51,18117
2646,70,45355,45351,45369,45363,45357,45356,57,51,17456
2647,69,45354,45351,45367,45362,45358,45357,57,52,37907
2648,70,45355,45351,45370,45362,45358,45357,56,51,59401
2649,70,45355,45352,45367,45362,45358,45357,57,51,23991
2650,70,45356,45352,45368,45362,45358,45357,56,51,30724
2651,69,45355,45351,45368,45363,45359,45358,56,53,31171
2652,70,45355,45351,45369,45363,45357,45356,56,51,14447
2653,70,45356,45352,45369,45362,45358,45357,57,51,28014
2654,69,45355,45351,45368,45362,45359,45357,56,50,65471
2655,70,45355,45351,45368,45362,45358,45358,57,51,51815
2656,76,45354,45351,45369,45362,45359,45357,56,52,16164
2657,70,45355,45351,45368,45363,45359,45358,57,52,22669
2658,69,45355,45352,45368,45361,45358,45358,56,52,24899
2659,70,45355,45351,45368,45363,45359,45358,56,51,65079
2660,70,45356,45350,45368,45363,45359,45358,56,52,6113
2661,70,45355,45351,45368,45363,45359,45357,56,52,17150
2662,69,45356,45352,45369,45362,45359,45357,56,51,34237
2663,70,45355,45352,45368,45362,45358,45358,55,50,43480
2664,70,45356,45351,45368,45362,45359,45358,56,52,11301
2665,69,45355,45351,45369,45363,45359,45357,56,51,48592
2666,70,45355,45351,45368,45362,45358,45357,56,52,35615
2667,70,45354,45352,45369,45361,45357,45358,56,52,27585
2668,70,45356,45352,45369,45363,45358,45357,57,50,21303
2669,69,45355,45351,45368,45362,45358,45357,56,51,41679
2670,76,45356,45352,45368,45362,45359,45357,56,53,38008
2671,70,45355,45351,45368,45363,45357,45357,57,51,55074
2672,70,45356,45351,45369,45362,45358,45357,56,51,24369
2673,69,45354,45351,45369,45364,45358,45357,56,51,17483
2674,70,45356,45352,45370,45362,45359,45357,56,51,62018
2675,70,45356,45352,45369,45362,45357,45357,57,52,30361
2676,69,45356,45351,45368,45361,45358,45357,56,53,54537
2677,70,45355,45351,45368,45361,45358,45358,56,52,57939
2678,70,45356,45351,45368,45362,45358,45358,55,51,1028
2679,70,45355,45352,45368,45362,45358,45357,57,51,30486
2680,69,45356,45352,45368,45362,45358,45358,57,51,34145
2681,70,45356,45351,45368,45363,45358,45357,56,51,9767
2682,70,45355,45351,45369,45363,45359,45358,56,51,55229
2683,69,45356,45352,45370,45363,45359,45358,56,51,18669
2684,75,45354,45352,45369,45363,45358,45357,55,52,12373
2685,70,45356,45352,45368,45362,45358,45357,57,52,62728
2686,70,45356,45352,45368,45361,45357,45357,56,51,56415
2687,69,45355,45352,45368,45362,45359,45357,57,52,21110
2688,70,45354,45351,45369,45363,45359,45356,57,52,11809
2689,70,45355,45351,45369,45362,45357,45357,56,51,10863
2690,70,45355,45352,45369,45362,45357,45357,57,52,5767
2691,69,45356,45351,45369,45363,45359,45358,56,52,24066
2692,70,45355,45351,45370,45362,45359,45357,56,51,47045
2693,70,45355,45352,45369,45363,45358,45356,56,51,61698
2694,69,45355,45352,45368,45362,45358,45356,56,52,2828
2695,70,45357,45352,45369,45362,45358,45358,56,50,36457
2696,70,45356,45352,45367,45363,45358,45357,56,52,24418
2697,70,45356,45350,45368,45361,45357,45358,57,51,12486
2698,69,45356,45351,45369,45362,45358,45357,55,52,3883
2699,76,45355,45352,45370,45363,45357,45357,56,50,24562
2700,70,45356,45351,45369,45363,45358,45358,56,51,20980
2701,70,45354,45352,45369,45363,45359,45358,57,52,27111
2702,69,45356,45352,45369,45362,45357,45358,56,52,59157
2703,70,45354,45351,45368,45361,45357,45358,56,51,4239
2704,70,45355,45351,45370,45362,45357,45357,55,51,15096
2705,69,45355,45351,45368,45362,45358,45357,56,53,64088
2706,70,45357,45351,45367,45362,45359,45358,56,51,57261
2707,70,45355,45351,45369,45362,45359,45358,57,51,50075
2708,70,45355,45351,45368,45363,45358,45358,56,52,61283
2709,69,45355,45351,45369,45362,45357,45357,57,51,42389
2710,70,45356,45351,45368,45362,45360,45358,56,52,62025
2711,70,45355,45352,45368,45362,45359,45358,56,51,9754
2712,69,45356,45351,45369,45362,45358,45357,56,51,54366
2713,76,45356,45351,45368,45361,45359,45358,55,50,28177
2714,70,45355,45351,45368,45363,45359,45357,56,52,17806
2715,70,45355,45351,45368,45362,45359,45358,56,51,5760
2716,69,45356,45352,45368,45362,45358,45357,56,51,52702
2717,70,45354,45352,45369,45362,45358,45357,55,50,36539
2718,70,45354,45351,45368,45362,45357,45357,56,51,11503
2719,70,45355,45351,45368,45363,45359,45357,57,52,63904
2720,69,45354,45352,45369,45363,45358,45357,56,51,43056
2721,70,45356,45351,45369,45361,45357,45357,56,52,19526
2722,70,45356,45351,45369,45362,45358,45356,57,50,9233
2723,69,45355,45351,45369,45363,45358,45358,56,51,64282
2724,70,45356,45351,45368,45362,45358,45357,56,53,17701
2725,70,45356,45351,45368,45362,45359,45357,58,51,1211
2726,70,45354,45351,45368,45363,45359,45357,57,52,59535
2727,75,45355,45350,45368,45363,45358,45358,56,51,1020
2728,69,45355,45350,45369,45362,45359,45357,55,52,12680
2729,70,45354,45351,45368,45363,45357,45357,56,52,3454
2730,70,45355,45351,45368,45361,45358,45358,57,52,29371
2731,70,45356,45352,45369,45362,45357,45357,56,52,52455
2732,69,45355,45351,45368,45363,45358,45358,56,51,63638
2733,70,45355,45351,45369,45362,45358,45357,56,51,27427
2734,70,45356,45352,45368,45363,45358,45358,55,52,47143
2735,69,45355,45351,45368,45362,45358,45357,55,51,58656
2736,70,45356,45350,45368,45363,45358,45357,56,51,41416
2737,70,45356,45352,45368,45362,45358,45358,55,52,10442
2738,70,45355,45351,45369,45363,45359,45358,56,52,13325
2739,69,45357,45352,45369,45363,45359,45358,58,52,34713
2740,70,45356,45351,45368,45361,45358,45357,55,51,27416
2741,76,45354,45351,45368,45361,45358,45357,55,51,63326
2742,70,45356,45352,45368,45361,45357,45357,55,53,48109
2743,69,45355,45352,45368,45363,45359,45357,55,51,40085
2744,70,45355,45351,45368,45363,45358,45357,56,52,34927
2745,70,45355,45351,45368,45361,45357,45357,55,51,59090
2746,69,45355,45351,45369,45361,45357,45356,56,52,7311
2747,70,45355,45351,45368,45361,45358,45356,56,51,23593
2748,70,45356,45351,45368,45361,45359,45357,57,53,1343
2749,70,45354,45351,45369,45363,45359,45358,56,52,25789
2750,69,45353,45352,45368,45362,45357,45358,57,52,30078
2751,70,45356,45352,45369,45362,45359,45358,57,51,43738
2752,70,45355,45351,45369,45362,45358,45357,56,52,19778
2753,69,45354,45351,45368,45362,45358,45357,55,51,40038
2754,70,45356,45351,45368,45363,45359,45357,56,51,61398
2755,70,45356,45351,45369,45362,45359,45357,56,52,19493
2756,76,45356,45351,45369,45362,45359,45357,56,51,64809
2757,69,45356,45352,45370,45362,45358,45358,57,51,63587
2758,70,45355,45351,45368,45362,45358,45356,56,51,53367
2759,70,45355,45350,45368,45362,45358,45357,56,52,25897
2760,70,45355,45351,45369,45362,45358,45357,56,50,1958
2761,69,45355,45351,45368,45362,45358,45357,56,52,49729
2762,70,45356,45351,45369,45361,45359,45356,56,50,19821
2763,70,45356,45352,45369,45363,45358,45357,56,52,41053
2764,69,45357,45350,45368,45363,45359,45358,55,51,65404
2765,70,45355,45352,45368,45363,45359,45357,56,51,4842
2766,70,45355,45351,45369,45364,45358,45356,56,50,30348
2767,70,45356,45353,45369,45361,45359,45357,56,52,45647
2768,69,45356,45351,45369,45363,45359,45357,54,52,14363
2769,70,45355,45352,45369,45362,45358,45357,56,51,29407
2770,76,45355,45352,45369,45361,45358,45357,56,52,6481
2771,70,45355,45351,45368,45362,45359,45358,57,51,55124
2772,69,45356,45350,45368,45362,45358,45357,57,51,49669
2773,70,45356,45351,45368,45362,45358,45357,55,52,32028
2774,70,45355,45351,45369,45363,45359,45358,57,51,37335
2775,69,45354,45352,45369,45362,45358,45357,56,52,24211
2776,70,45355,45351,45369,45362,45358,45356,56,52,58217
2777,70,45355,45352,45368,45362,45357,45358,56,52,19847
2778,70,45355,45352,45368,45361,45358,45357,56,52,39891
2779,69,45355,45351,45368,45362,45358,45358,56,51,15927
2780,70,45354,45352,45368,45361,45357,45357,56,51,37275
2781,70,45355,45352,45369,45361,45357,45358,57,51,39163
2782,69,45356,45352,45368,45363,45357,45357,56,52,36934
2783,70,45356,45351,45369,45362,45358,45357,56,50,35519
2784,76,45354,45350,45369,45362,45358,45358,57,51,9089
2785,70,45356,45351,45369,45363,45357,45357,56,51,25047
2786,69,45354,45351,45368,45362,45358,45356,56,52,64795
2787,70,45355,45351,45368,45361,45358,45356,56,50,25648
2788,70,45355,45350,45368,45362,45357,45356,56,52,13589
2789,70,45356,45351,45368,45362,45358,45357,56,51,42825
2790,69,45355,45351,45368,45362,45358,45358,56,51,27307
2791,70,45354,45351,45369,45361,45358,45357,56,52,37756
2792,70,45355,45351,45368,45362,45359,45356,56,52,4609
2793,69,45355,45351,45368,45363,45358,45357,56,50,52362
2794,70,45354,45351,45369,45361,45358,45356,57,51,9398
2795,70,45355,45352,45369,45363,45357,45356,55,52,10692
2796,70,45356,45351,45368,45362,45359,45356,56,52,62769
2797,69,45355,45352,45367,45361,45359,45357,56,52,42112
2798,75,45355,45352,45369,45361,45358,45356,57,51,29223
2799,70,45355,45352,45367,45361,45359,45357,55,52,59774
2800,70,45355,45351,45369,45362,45360,45358,56,51,12436
2801,69,45354,45352,45369,45362,45357,45357,57,50,50051
2802,70,45355,45351,45370,45362,45358,45357,55,51,63914
2803,70,45355,45352,45368,45362,45359,45358,56,51,20419
2804,69,45356,45351,45368,45362,45358,45358,56,51,42909
2805,70,45354,45352,45367,45362,45358,45358,55,51,44063
2806,70,45356,45352,45368,45362,45358,45357,56,52,62061
2807,70,45355,45352,45368,45363,45358,45357,56,52,36899
2808,69,45355,45351,45368,45362,45358,45357,56,52,43336
2809,70,45356,45351,45368,45362,45358,45356,57,52,4115
2810,70,45355,45351,45367,45362,45359,45356,56,52,63841
2811,69,45355,45352,45368,45362,45358,45358,57,52,38562
2812,70,45356,45350,45368,45362,45359,45357,56,51,16639
2813,76,45354,45352,45369,45362,45357,45357,56,51,2250
2814,70,45355,45351,45369,45363,45357,45357,56,50,38440
2815,69,45354,45351,45369,45361,45358,45356,56,52,3603
2816,70,45355,45351,45368,45361,45357,45357,56,51,405
2817,70,45356,45352,45368,45361,45358,45358,56,51,36805
2818,70,45356,45351,45368,45363,45359,45358,56,51,31054
2819,69,45356,45351,45369,45362,45359,45357,56,51,60155
2820,70,45355,45351,45369,45362,45358,45357,56,51,3498
2821,70,45355,45351,45367,45362,45358,45357,56,51,20254
2822,69,45355,45350,45368,45362,45358,45357,56,51,22186
2823,70,45355,45351,45368,45362,45358,45356,55,51,62641
2824,70,45354,45350,45368,45363,45359,45357,57,52,26000
2825,70,45355,45351,45368,45361,45359,45357,56,51,42926
2826,69,45356,45351,45369,45363,45358,45357,57,51,24784
2827,76,45355,45351,45368,45362,45358,45357,57,53,63932
2828,70,45354,45351,45368,45363,45358,45356,55,51,46114
2829,70,45355,45351,45368,45361,45358,45358,57,51,28956
2830,69,45356,45352,45369,45363,45358,45357,57,51,47789
2831,70,45355,45351,45368,45363,45359,45357,56,52,58054
2832,70,45355,45351,45368,45362,45358,45356,55,51,19434
2833,69,45355,45350,45368,45361,45357,45356,55,51,13891
2834,70,45355,45350,45368,45363,45358,45357,57,52,11267
2835,70,45355,45351,45368,45363,45358,45357,56,52,33887
2836,70,45355,45351,45368,45362,45357,45358,57,51,33243
2837,69,45356,45351,45368,45363,45359,45357,57,52,2642
2838,70,45355,45352,45369,45362,45357,45357,56,51,59537
2839,70,45355,45351,45369,45361,45359,45357,56,50,13491
2840,69,45355,45350,45368,45362,45359,45357,56,51,23178
2841,76,45354,45352,45368,45362,45358,45357,56,51,50436
2842,69,45355,45351,45369,45362,45358,45358,56,51,52495
2843,70,45354,45352,45368,45362,45358,45358,56,51,14117
2844,70,45357,45352,45369,45362,45357,45357,56,52,64078
2845,69,45356,45351,45368,45362,45357,45357,56,51,12390
2846,70,45355,45351,45369,45362,45356,45356,56,51,4281
2847,70,45355,45351,45368,45362,45357,45358,56,52,22747
2848,70,45355,45352,45368,45361,45358,45357,57,52,48192
2849,69,45354,45351,45368,45362,45358,45357,55,51,21095
2850,70,45354,45351,45368,45362,45358,45357,57,51,30405
2851,70,45355,45350,45369,45362,45358,45357,56,51,36261
2852,69,45356,45351,45368,45362,45357,45356,56,50,61576
2853,70,45355,45352,45368,45362,45358,45358,57,51,61597
2854,70,45356,45351,45368,45362,45359,45357,55,50,46582
2855,76,45355,45351,45368,45361,45357,45356,57,51,50690
2856,69,45355,45352,45368,45361,45358,45357,57,52,26083
2857,70,45355,45352,45368,45362,45358,45356,56,51,53512
2858,70,45355,45352,45368,45363,45358,45357,56,51,15036
2859,70,45354,45351,45368,45363,45358,45355,55,51,16940
2860,69,45355,45351,45368,45362,45357,45357,55,52,19756
2861,70,45356,45351,45369,45363,45359,45357,55,51,13912
2862,70,45356,45351,45368,45362,45358,45357,55,51,977
2863,69,45356,45351,45369,45362,45358,45357,56,51,29238
2864,70,45355,45351,45369,45362,45359,45357,57,51,5708
2865,70,45353,45350,45369,45362,45358,45357,56,51,4944
2866,70,45355,45351,45368,45360,45357,45357,56,51,20521
2867,69,45355,45352,45368,45362,45358,45357,57,51,56031
2868,70,45355,45350,45368,45362,45358,45356,56,51,8194
2869,70,45355,45351,45367,45362,45358,45358,56,51,33354
2870,76,45354,45351,45368,45363,45358,45356,56,51,30131
2871,69,45354,45351,45369,45361,45358,45357,55,51,46188
2872,70,45356,45351,45368,45361,45357,45357,56,51,10084
2873,70,45355,45351,45369,45361,45358,45356,56,51,34759
2874,69,45355,45350,45369,45362,45358,45357,56,51,21654
2875,70,45354,45351,45368,45362,45359,45357,57,51,20595
2876,70,45355,45351,45368,45362,45357,45358,56,52,52390
2877,70,45356,45350,45368,45362,45357,45358,57,51,26298
2878,69,45354,45350,45368,45362,45358,45357,56,51,53976
2879,70,45356,45350,45369,45362,45359,45356,57,51,62590
2880,70,45355,45351,45368,45363,45359,45357,56,52,62853
2881,69,45355,45351,45368,45361,45357,45356,55,51,46524
2882,70,45354,45351,45368,45361,45358,45357,56,50,43422
2883,70,45355,45351,45370,45362,45358,45357,56,52,50184
2884,75,45354,45351,45368,45361,45358,45357,56,51,39545
2885,70,45355,45352,45369,45362,45358,45356,56,52,41417
2886,70,45353,45351,45369,45362,45358,45357,56,51,53664
2887,69,45355,45351,45368,45362,45358,45356,56,52,13510
2888,70,45355,45351,45370,45363,45357,45357,57,53,27930
2889,70,45356,45351,45367,45362,45357,45357,58,51,14522
2890,69,45354,45352,45369,45362,45358,45356,56,52,49725
2891,70,45354,45351,45369,45362,45358,45356,56,52,27435
2892,70,45356,45352,45368,45362,45358,45358,57,52,12748
2893,69,45354,45351,45368,45361,45359,45357,57,52,51816
2894,70,45355,45351,45368,45362,45358,45358,57,50,50747
2895,70,45356,45351,45369,45363,45358,45357,57,52,62603
2896,70,45354,45351,45368,45363,45358,45358,56,51,16202
2897,69,45356,45351,45369,45363,45359,45358,56,50,42221
2898,76,45355,45351,45369,45362,45359,45356,56,52,30404
2899,70,45356,45351,45369,45362,45358,45357,57,52,39810
2900,70,45354,45352,45368,45361,45358,45356,55,51,55700
2901,69,45356,45351,45368,45362,45359,45357,57,52,6193
2902,70,45356,45351,45368,45363,45359,45357,57,51,8642
2903,70,45355,45351,45369,45362,45359,45357,56,52,19570
2904,70,45355,45351,45368,45362,45358,45358,56,52,45119
2905,69,45355,45352,45369,45362,45358,45357,56,52,59860
2906,70,45355,45352,45369,45362,45358,45356,55,52,57462
2907,70,45355,45352,45369,45362,45358,45357,56,51,32811
2908,69,45355,45350,45369,45362,45359,45356,55,50,52788
2909,70,45356,45352,45369,45361,45357,45357,56,51,5906
2910,70,45355,45351,45368,45361,45358,45357,56,51,774
2911,70,45356,45350,45369,45362,45359,45356,56,51,46292
2912,75,45356,45352,45368,45362,45359,45357,56,52,31277
2913,70,45354,45351,45368,45362,45358,45358,55,51,34065
2914,69,45354,45351,45369,45362,45359,45356,57,52,31884
2915,70,45356,45351,45368,45361,45359,45357,56,51,43289
2916,70,45355,45351,45369,45362,45358,45358,56,52,45571
2917,70,45356,45351,45369,45362,45357,45357,56,52,13148
2918,69,45356,45351,45369,45363,45357,45356,56,51,56238
2919,70,45356,45351,45369,45363,45357,45357,56,51,44214
2920,70,45355,45351,45368,45362,45358,45358,56,52,20075
2921,69,45356,45351,45368,45361,45358,45357,56,51,54978
2922,70,45356,45350,45368,45362,45357,45356,55,51,1232
2923,70,45355,45351,45368,45363,45358,45358,56,52,29918
2924,70,45355,45350,45369,45363,45358,45357,56,51,24503
2925,69,45355,45351,45368,45362,45358,45357,56,51,15874
2926,70,45355,45351,45369,45362,45359,45357,56,52,52636
2927,76,45355,45351,45369,45362,45358,45357,56,50,40859
2928,70,45355,45351,45369,45363,45358,45357,57,52,63724
2929,69,45354,45351,45369,45362,45359,45358,56,52,2213
2930,70,45356,45351,45368,45361,45358,45357,55,51,29003
2931,70,45354,45351,45368,45362,45358,45357,56,51,23910
2932,69,45355,45350,45369,45362,45359,45357,57,51,58952
2933,70,45355,45351,45369,45363,45358,45357,55,51,24771
2934,70,45354,45352,45370,45362,45358,45357,56,52,58813
2935,70,45354,45353,45369,45363,45359,45356,56,51,23927
2936,69,45354,45352,45368,45362,45358,45357,56,52,17452
2937,70,45355,45351,45369,45362,45358,45358,57,52,28935
2938,70,45355,45351,45368,45362,45358,45357,56,50,8732
2939,69,45356,45351,45368,45363,45358,45357,56,51,58135
2940,70,45355,45350,45370,45362,45358,45357,56,51,2863
2941,76,45356,45351,45369,45362,45358,45357,56,52,62126
2942,70,45354,45351,45369,45363,45357,45358,56,52,59200
2943,69,45356,45351,45368,45362,45358,45358,56,51,49204
2944,70,45356,45351,45368,45362,45359,45357,56,52,15299
2945,70,45355,45352,45369,45363,45358,45357,56,50,63933
2946,70,45354,45352,45370,45362,45358,45357,56,52,63438
2947,69,45357,45352,45368,45362,45358,45357,56,51,37998
2948,70,45355,45351,45368,45362,45359,45357,56,51,60657
2949,70,45354,45350,45368,45362,45359,45357,57,50,17517
2950,69,45356,45351,45369,45361,45358,45358,56,49,54403
2951,70,45355,45352,45367,45362,45358,45357,56,50,21710
2952,70,45355,45351,45368,45362,45358,45357,56,51,8101
2953,70,45355,45351,45368,45361,45357,45358,55,50,10058
2954,69,45355,45351,45369,45362,45358,45356,57,52,39079
2955,75,45355,45351,45369,45362,45359,45357,57,53,44882
2956,70,45355,45351,45369,45362,45357,45358,56,51,12138
2957,70,45356,45351,45368,45362,45358,45358,57,52,37579
2958,70,45355,45352,45368,45361,45358,45357,56,52,37011
