counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
4021397,866,32776,43929,43815,32778,32782,32784,52901,283
4021398,866,32775,43924,43893,32780,32782,32783,52893,288
4021399,864,32775,43898,43836,32779,32781,32783,52899,287
4021400,866,32774,43951,43903,32779,32780,32781,52900,288
4021401,866,32776,43958,43831,32778,32780,32781,52901,289
4021402,870,32775,43905,43889,32778,32780,32785,52898,282
4021403,866,32776,43892,43815,32778,32782,32783,52903,291
4021404,864,32776,43947,43902,32779,32782,32781,52899,287
4021405,866,32775,43948,43829,32781,32780,32781,52901,288
4021406,866,32775,43911,43915,32779,32782,32780,52902,289
4021407,866,32776,43959,43830,32778,32781,32783,52903,288
4021408,870,32776,43940,43889,32779,32783,32784,52900,288
4021409,865,32776,43881,43810,32780,32781,32783,52897,284
4021410,865,32776,43935,43907,32779,32781,32781,52899,289
4021411,866,32774,43948,43846,32779,32781,32782,52900,289
4021412,866,32775,43924,43911,32779,32780,32783,52900,288
4021413,865,32777,43936,43839,32778,32781,32782,52902,286
4021414,870,32777,43931,43884,32779,32782,32783,52898,284
4021415,866,32775,43923,43816,32780,32782,32783,52898,292
4021416,864,32774,43912,43900,32779,32780,32781,52899,288
4021417,865,32776,43967,43850,32778,32781,32782,52901,288
4021418,866,32775,43954,43906,32778,32780,32783,52900,288
4021419,866,32776,43931,43862,32778,32781,32784,52901,287
4021420,865,32775,43932,43888,32778,32783,32784,52902,286
4021421,866,32775,43935,43862,32780,32782,32783,52893,282
4021422,866,32776,43922,43891,32779,32781,32781,52896,287
4021423,866,32774,43941,43899,32780,32779,32782,52900,289
4021424,865,32775,43959,43888,32778,32779,32783,52900,289
4021425,866,32777,43939,43920,32777,32781,32782,52902,287
4021426,870,32777,43914,43895,32779,32782,32781,52900,287
4021427,866,32775,43960,43917,32779,32781,32782,52899,288
4021428,865,32775,43947,43887,32778,32780,32783,52900,287
4021429,866,32777,43922,43914,32779,32781,32782,52901,289
4021430,866,32776,43968,43876,32779,32781,32782,52899,286
4021431,866,32776,43936,43901,32777,32783,32784,52899,286
4021432,862,32777,43885,43837,32778,32781,32784,52894,285
4021433,867,32776,43944,43924,32781,32782,32784,52897,289
4021434,866,32774,43936,43842,32779,32783,32781,52902,291
4021435,866,32775,43890,43911,32780,32781,32783,52898,289
4021436,931,32777,43926,43849,32777,32781,32781,52894,288
4021437,866,32775,43957,43900,32778,32780,32783,52899,288
4021438,864,32775,43915,43867,32777,32782,32782,52902,288
4021439,872,32776,43929,43903,32778,32782,32782,52900,288
4021440,865,32775,43926,43833,32780,32781,32782,52898,293
4021441,866,32776,43906,43886,32779,32782,32782,52895,284
4021442,868,32776,43918,43854,32778,32780,32783,52898,287
4021443,862,32776,43918,43873,32778,32780,32783,52903,290
4021444,867,32779,43913,43857,32777,32783,32784,52899,284
4021445,920,32775,43938,43834,32779,32781,32782,52897,288
4021446,866,32775,43957,43904,32778,32780,32780,52901,287
4021447,872,32775,43915,43841,32778,32781,32783,52900,286
4021448,865,32776,43948,43910,32779,32782,32783,52899,287
4021449,866,32775,43947,43836,32778,32782,32781,52899,288
4021450,864,32774,43925,43907,32779,32782,32781,52900,288
4021451,866,32776,43929,43846,32779,32781,32782,52898,289
4021452,866,32775,43934,43887,32779,32779,32784,52904,293
4021453,866,32777,43923,43821,32778,32781,32784,52896,281
4021454,866,32777,43916,43903,32779,32782,32784,52886,286
