counter,timediff_us,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7
54484,866,32776,32579,33414,32778,32781,32783,55899,288
54485,866,32775,32571,33379,32778,32782,32782,55897,288
54486,866,32776,32556,33343,32779,32781,32784,55899,287
54487,870,32776,32560,33414,32779,32781,32782,55897,288
54488,866,32776,32560,33385,32779,32781,32783,55897,287
54489,865,32776,32557,33348,32778,32780,32782,55899,288
54490,866,32776,32554,33413,32779,32781,32782,55898,289
54491,865,32775,32534,33401,32778,32781,32783,55899,289
54492,866,32775,32563,33357,32778,32781,32782,55897,288
54493,863,32775,32570,33413,32779,32781,32782,55897,287
54494,866,32776,32572,33403,32778,32780,32783,55898,288
54495,866,32776,32564,33369,32779,32782,32783,55897,287
54496,871,32776,32569,33420,32779,32781,32783,55896,287
54497,866,32776,32538,33394,32779,32781,32782,55897,288
54498,865,32776,32569,33345,32779,32781,32782,55898,288
54499,864,32776,32569,33410,32779,32782,32781,55898,288
54500,866,32777,32555,33379,32779,32780,32783,55897,287
54501,866,32776,32563,33420,32779,32781,32781,55896,288
54502,866,32775,32537,33405,32778,32781,32782,55898,288
54503,866,32776,32562,33364,32778,32781,32783,55898,288
54504,865,32776,32565,33415,32780,32781,32783,55898,286
54505,863,32776,32566,33401,32778,32781,32782,55898,289
54506,866,32776,32559,33355,32779,32782,32782,55896,285
54507,867,32777,32549,33417,32779,32781,32782,55898,288
54508,866,32777,32524,33382,32780,32781,32783,55898,288
54509,866,32777,32567,33341,32779,32781,32782,55898,288
54510,866,32775,32566,33413,32779,32781,32782,55899,287
54511,869,32775,32561,33383,32779,32781,32782,55897,288
54512,865,32777,32549,33394,32778,32782,32782,55897,287
54513,863,32776,32534,33406,32779,32781,32782,55902,288
54514,866,32776,32573,33361,32779,32782,32782,55895,287
54515,865,32775,32582,33432,32780,32782,32782,55893,288
54516,866,32775,32560,33379,32779,32782,32783,55897,289
54517,866,32777,32536,33423,32779,32782,32783,55899,289
54518,907,32776,32551,33412,32779,32781,32782,55896,288
54519,865,32775,32568,33353,32779,32781,32782,55899,288
54520,866,32775,32560,33415,32778,32780,32783,55898,288
54521,866,32776,32568,33384,32778,32781,32782,55898,288
54522,865,32776,32576,33348,32779,32780,32782,55897,289
54523,862,32776,32552,33414,32779,32782,32783,55899,288
54524,866,32776,32554,33384,32778,32781,32782,55896,288
54525,867,32776,32577,33387,32779,32781,32782,55897,288
54526,866,32776,32562,33413,32779,32781,32780,55898,287
54527,865,32776,32553,33374,32778,32780,32783,55899,287
54528,866,32776,32555,33402,32778,32780,32782,55898,288
54529,864,32776,32532,33401,32778,32781,32782,55898,289
54530,866,32776,32552,33375,32779,32782,32783,55897,287
54531,866,32776,32562,33421,32779,32781,32782,55894,288
54532,868,32776,32548,33393,32778,32781,32782,55897,288
54533,866,32776,32550,33351,32778,32781,32783,55897,287
54534,865,32776,32545,33418,32779,32782,32782,55898,287
54535,866,32776,32538,33399,32779,32781,32783,55898,288
54536,866,32776,32547,33359,32779,32781,32783,55898,289
54537,866,32776,32564,33417,32779,32781,32782,55897,289
