Date,Time,time_passed_since_start,ADS Reading 1,Current 1,ADS Reading 2,Current 2,ADS Reading 3,Volts 1,Lost Data
2026-03-17,00:33:07.163946,13022,88,0.33,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,13054,89,0.33375,91,0.34125,5,0.01125,0
2026-03-17,00:33:07.163946,13086,88,0.33,91,0.34125,3,0.00675,0
2026-03-17,00:33:07.163946,13118,88,0.33,92,0.345,3,0.00675,0
2026-03-17,00:33:07.163946,13149,92,0.345,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,13180,90,0.3375,92,0.345,3,0.00675,0
2026-03-17,00:33:07.163946,13213,88,0.33,91,0.34125,3,0.00675,0
2026-03-17,00:33:07.163946,13244,90,0.3375,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,15045,28,0.105,44,0.165,2,0.0045,0
2026-03-17,00:33:07.163946,15168,32,0.12,46,0.1725,4,0.009,0
2026-03-17,00:33:07.163946,15199,73,0.27375,80,0.3,5,0.01125,0
2026-03-17,00:33:07.163946,15230,86,0.3225,89,0.33375,5,0.01125,0
2026-03-17,00:33:07.163946,15263,86,0.3225,91,0.34125,3,0.00675,0
2026-03-17,00:33:07.163946,15294,90,0.3375,93,0.34875,5,0.01125,0
2026-03-17,00:33:07.163946,15325,89,0.33375,94,0.3525,3,0.00675,0
2026-03-17,00:33:07.163946,15357,91,0.34125,93,0.34875,4,0.009,0
2026-03-17,00:33:07.163946,15388,89,0.33375,91,0.34125,5,0.01125,0
2026-03-17,00:33:07.163946,15420,90,0.3375,93,0.34875,4,0.009,0
2026-03-17,00:33:07.163946,15451,91,0.34125,93,0.34875,3,0.00675,0
2026-03-17,00:33:07.163946,15483,90,0.3375,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,15514,90,0.3375,93,0.34875,4,0.009,0
2026-03-17,00:33:07.163946,15545,91,0.34125,94,0.3525,4,0.009,0
2026-03-17,00:33:07.163946,15577,89,0.33375,92,0.345,4,0.009,0
2026-03-17,00:33:07.163946,15609,90,0.3375,93,0.34875,3,0.00675,0
2026-03-17,00:33:07.163946,15640,92,0.345,94,0.3525,3,0.00675,0
2026-03-17,00:33:07.163946,15672,87,0.32625,90,0.3375,4,0.009,0
2026-03-17,00:33:07.163946,15704,90,0.3375,91,0.34125,2,0.0045,0
2026-03-17,00:33:07.163946,15735,91,0.34125,94,0.3525,4,0.009,0
2026-03-17,00:33:07.163946,15767,92,0.345,93,0.34875,3,0.00675,0
2026-03-17,00:33:07.163946,15801,84,0.315,89,0.33375,3,0.00675,0
